high,low,vol,last,buy,sell,open,date,pair,fecha,Precio_Promedio,Volumen_Total,Variacion_Precio
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
515002.197893914,498521.1600573562,23.26952689058713,526066.6552382642,504892.9653984308,503870.2064648708,497289.2230645076,2025-03-06 01:03:04,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
545548.6555304944,511235.6574332752,82.55900953508933,522444.3904678568,494694.3313001375,511830.5429815672,502188.50758458034,2025-03-06 02:39:06,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
525512.7997494121,490120.7293420338,55.58884091962229,509572.0979949081,518553.9413183448,517902.6464251359,495844.29013811913,2025-03-06 01:27:21,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
509164.25273694255,513462.1327729811,53.77751973161698,513755.083171528,521445.7026660006,499230.712396036,503150.4305142733,2025-03-06 01:33:35,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
506687.4103027343,492630.65288001456,77.14117995372192,522502.3116395945,516818.3990550538,502261.5281875789,502387.0123689412,2025-03-06 02:39:35,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,50079070824887200,6419637938345580,-6352914612778340
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,51271765656049904,9913415646560490,-4966123777484540
540408.3106719485,484039.5273817024,12.35242567950062,523309.18481994985,493317.0720941165,517743.0387797846,522902.20220491535,2025-03-06 00:22:31,BRLBTC,2025-03-06,5297904682952420,7903820957755820,-4343598503435480
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5485031142981400,421480583401641,-13570387279148200
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,50795736196953600,4644992527437800,-1933340984134130
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5480227761298010,9974753647020350,-27189933268724000
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5497878671883030,9495575208678710,-15668856486686900
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5234862618008170,31759148624310000,-4165916161163410
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5359846699145430,9566954123673020,4613537306191250
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5403838482683470,6295284821822340,-30770150744170600
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,501074535737209,8986067729029680,22671117789024000
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,49789985980270496,9917777001054770,-4762955172014550
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5274960450467550,874922492033063,4419945958649480
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,4987303859794320,337886695933935,-2874259997594420
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,50162852549580304,9750504847870730,-5205888085781340
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,4924078255310120,3608908179787320,-4733469823648410
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,5466127359853720,4164770507120160,-5304324756422680
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,51387953190501504,553451289400852,-6577702194169020
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,49731700142937904,8362311431355480,4453448934090810
548662.1261120111,499385.0437005514,63.84719255145265,510072.1324811909,515561.1476461273,508429.07866519695,528346.5117682333,2025-03-06 01:16:38,BRLBTC,2025-03-06,54521132825591,5945033989194460,-3265341938881460
